split,source_split,subject_id,subject_key,photo_id,mask_path,mask_left_path,hwg_gender,hwg_height_cm,hwg_weight_kg,measurement_ankle,measurement_arm_length,measurement_bicep,measurement_calf,measurement_chest,measurement_forearm,measurement_height,measurement_hip,measurement_leg_length,measurement_shoulder_breadth,measurement_shoulder_to_crotch,measurement_thigh,measurement_waist,measurement_wrist
train,train,Dr6DJHkKjKrCyAcT1MDvaJbSbLoc6D7KwnqkUOxPat8,train::Dr6DJHkKjKrCyAcT1MDvaJbSbLoc6D7KwnqkUOxPat8,d2a8949d5cbbbf65b6e70667b25d2b05,data/raw/bodym/train/mask/d2a8949d5cbbbf65b6e70667b25d2b05.png,data/raw/bodym/train/mask_left/d2a8949d5cbbbf65b6e70667b25d2b05.png,male,170.0,81.1,25.295933,47.646534,32.372982,37.97097,109.819405,27.88891,170.27898,108.03763,74.6387,38.431847,66.86745,53.578888,99.215515,17.462147
train,train,59bc2764681516389ccf449b,train::59bc2764681516389ccf449b,d2b3af183b5e92be876af0b3cf38fc0c,data/raw/bodym/train/mask/d2b3af183b5e92be876af0b3cf38fc0c.png,data/raw/bodym/train/mask_left/d2b3af183b5e92be876af0b3cf38fc0c.png,female,168.15,84.5,23.562391,49.140663,31.325314,36.027504,106.2881,25.89514,170.84442,114.22377,79.453186,35.399467,64.249565,61.455563,98.31578,15.590688
train,train,DoCDz-OXvZTOsLd_FeNcKDJ8P3TeHgw0z6dYdBVYiZs,train::DoCDz-OXvZTOsLd_FeNcKDJ8P3TeHgw0z6dYdBVYiZs,d2c578c801afbda8b7893e7bc59fec39,data/raw/bodym/train/mask/d2c578c801afbda8b7893e7bc59fec39.png,data/raw/bodym/train/mask_left/d2c578c801afbda8b7893e7bc59fec39.png,male,189.5,85.15,25.589294,55.990868,31.031052,37.261433,101.31237,28.18751,189.84993,102.76509,85.40503,39.031433,72.734406,55.654427,84.34079,17.18313
train,train,l2okRHurs3xMdNqHEqWFzVB_g4YbGoUUvMCToetp_mA,train::l2okRHurs3xMdNqHEqWFzVB_g4YbGoUUvMCToetp_mA,d2ccd088603db105fddc12dc4dcb9831,data/raw/bodym/train/mask/d2ccd088603db105fddc12dc4dcb9831.png,data/raw/bodym/train/mask_left/d2ccd088603db105fddc12dc4dcb9831.png,male,186.25,84.8,26.586594,51.78876,33.322914,37.974545,105.9408,30.39762,184.01157,101.628456,85.918365,36.80368,69.06279,58.05713,90.55013,18.399778
train,train,C0rmfpGsQBjErdJrkM-Y1_LWHu1K4s0L10e3BfcR66c,train::C0rmfpGsQBjErdJrkM-Y1_LWHu1K4s0L10e3BfcR66c,d2dcf2e8e881052b22bde8d72720d115,data/raw/bodym/train/mask/d2dcf2e8e881052b22bde8d72720d115.png,data/raw/bodym/train/mask_left/d2dcf2e8e881052b22bde8d72720d115.png,female,165.25,67.5,20.807045,47.076782,27.666101,32.909588,102.322174,24.655903,165.04988,102.48167,74.43336,33.61227,61.997696,54.152847,89.93297,14.954798
train,train,W_F3KSfslhBqdPufXu4utZpQzzYipDr0O7YAUGR3VS4,train::W_F3KSfslhBqdPufXu4utZpQzzYipDr0O7YAUGR3VS4,d2f5e4af6eebfad9bae98361c4b34ac0,data/raw/bodym/train/mask/d2f5e4af6eebfad9bae98361c4b34ac0.png,data/raw/bodym/train/mask_left/d2f5e4af6eebfad9bae98361c4b34ac0.png,male,182.5,88.7,24.693071,55.11193,32.335945,38.05924,111.21097,27.276022,186.79553,108.92406,87.62526,37.851505,69.492226,57.124542,101.54864,15.847578
train,train,kudcSOvAnm6tS_fEp0t7nRXTS4beirgkhdIMB6YNHSo,train::kudcSOvAnm6tS_fEp0t7nRXTS4beirgkhdIMB6YNHSo,d30106dee230a86edc594229a1092a79,data/raw/bodym/train/mask/d30106dee230a86edc594229a1092a79.png,data/raw/bodym/train/mask_left/d30106dee230a86edc594229a1092a79.png,female,164.7,72.75,23.110048,48.284134,31.256079,36.397583,104.3975,25.975178,166.48695,102.15772,77.42588,33.520687,60.32262,54.970383,90.809105,16.651129
train,train,aKKwnxgz6__q6Gsnu5h10ZMvUieiKrZxPbNZI2Cqlvs,train::aKKwnxgz6__q6Gsnu5h10ZMvUieiKrZxPbNZI2Cqlvs,d307beb888cb75bde6f1bbd5f9a7715f,data/raw/bodym/train/mask/d307beb888cb75bde6f1bbd5f9a7715f.png,data/raw/bodym/train/mask_left/d307beb888cb75bde6f1bbd5f9a7715f.png,female,155.5,60.4,21.083069,44.77929,25.14364,32.68082,99.05711,22.584408,157.05467,97.830536,70.58077,33.21379,58.69559,48.45549,87.36295,14.25122
train,train,PEHN1aqxst83Z9A4dsV9vlx4izfDR4pcnR-j3mGZQFY,train::PEHN1aqxst83Z9A4dsV9vlx4izfDR4pcnR-j3mGZQFY,d317adc944ee941d49c7b4e32fe157ac,data/raw/bodym/train/mask/d317adc944ee941d49c7b4e32fe157ac.png,data/raw/bodym/train/mask_left/d317adc944ee941d49c7b4e32fe157ac.png,female,163.5,50.65,22.290216,47.56544,26.000399,34.470863,85.69306,23.442404,162.19983,87.350784,75.18097,32.316536,57.747913,47.892033,68.22838,14.4994545
train,train,gA27ObOs0JZs_558iL3nBrqSuHe5mMMa9QYPsw9bjjs,train::gA27ObOs0JZs_558iL3nBrqSuHe5mMMa9QYPsw9bjjs,d3206ed635320b597a4bf3548175f182,data/raw/bodym/train/mask/d3206ed635320b597a4bf3548175f182.png,data/raw/bodym/train/mask_left/d3206ed635320b597a4bf3548175f182.png,male,175.25,78.75,25.94042,51.01086,37.55655,39.715744,104.11346,30.487362,175.18083,98.31342,79.93606,39.587658,65.32009,57.840008,78.664276,17.257185
train,train,IkyccBea5QhAAGKh0beMSEPTd5dSn-mS0WrB89edmY8,train::IkyccBea5QhAAGKh0beMSEPTd5dSn-mS0WrB89edmY8,d325d61ef6ae59fbe124ed1776eb0ace,data/raw/bodym/train/mask/d325d61ef6ae59fbe124ed1776eb0ace.png,data/raw/bodym/train/mask_left/d325d61ef6ae59fbe124ed1776eb0ace.png,female,175.5,63.4,23.834753,50.092403,26.498652,37.121735,93.52111,23.979536,174.24963,96.08651,81.307816,32.352913,62.690968,50.6565,83.29784,15.796054
train,train,qUc9UKQvP2c1JVM4aDHOEkXlKASHf1cXEEvpw-jAlxY,train::qUc9UKQvP2c1JVM4aDHOEkXlKASHf1cXEEvpw-jAlxY,d328fcf6d094bbd9fb146f6856a8cec9,data/raw/bodym/train/mask/d328fcf6d094bbd9fb146f6856a8cec9.png,data/raw/bodym/train/mask_left/d328fcf6d094bbd9fb146f6856a8cec9.png,male,176.1,109.7,26.16308,50.915596,39.905426,40.33666,126.32742,30.09936,179.20485,122.23984,77.66141,42.19075,73.926476,63.34135,122.28907,19.802406
train,train,X-q9VE1Jm8Nt7O3_HYRJe_Xask4oljYK2_N6kA3TUKE,train::X-q9VE1Jm8Nt7O3_HYRJe_Xask4oljYK2_N6kA3TUKE,d330aad7ac3b75edc62318b00f39793c,data/raw/bodym/train/mask/d330aad7ac3b75edc62318b00f39793c.png,data/raw/bodym/train/mask_left/d330aad7ac3b75edc62318b00f39793c.png,female,166.5,64.4,23.299454,46.96474,27.663897,35.566357,94.20703,24.342817,166.96722,101.85777,75.073494,33.907475,60.490078,52.21475,81.66772,15.346048
train,train,9Jwy08xvevibs7xzvv9w0SUAsX1lx5HVeEixVJWtWvM,train::9Jwy08xvevibs7xzvv9w0SUAsX1lx5HVeEixVJWtWvM,d33252d17df4f5e7e3e092373c8b307b,data/raw/bodym/train/mask/d33252d17df4f5e7e3e092373c8b307b.png,data/raw/bodym/train/mask_left/d33252d17df4f5e7e3e092373c8b307b.png,male,168.0,74.0,23.916704,47.89329,28.495426,36.89263,104.85905,26.840876,169.19273,99.69517,74.471756,36.845974,65.58307,51.532185,93.96524,16.961113
train,train,dkeGTec-id-KqQ6ZACRKErpnr5BkwGwe2KPKxnpIVn0,train::dkeGTec-id-KqQ6ZACRKErpnr5BkwGwe2KPKxnpIVn0,d3452b5b16df6ddc4706308a4bf85ca1,data/raw/bodym/train/mask/d3452b5b16df6ddc4706308a4bf85ca1.png,data/raw/bodym/train/mask_left/d3452b5b16df6ddc4706308a4bf85ca1.png,male,189.0,89.6,24.685003,52.165253,32.157642,40.420525,102.54339,27.913235,189.09053,108.20985,84.62271,37.971504,71.10272,55.7569,98.414986,16.727047
train,train,qte7wJiIBIyLyRkpph7yIEKvsPSFXWsx1rKn4K4KNjk,train::qte7wJiIBIyLyRkpph7yIEKvsPSFXWsx1rKn4K4KNjk,d34cd65b0a082fdff1f136735c47c5ab,data/raw/bodym/train/mask/d34cd65b0a082fdff1f136735c47c5ab.png,data/raw/bodym/train/mask_left/d34cd65b0a082fdff1f136735c47c5ab.png,female,163.05,53.25,23.953712,46.01385,26.565748,33.676235,93.44955,24.041368,164.27698,92.27747,76.2332,31.958696,59.789913,45.065468,76.61963,15.968166
train,train,59bc2764681516389ccf44c2,train::59bc2764681516389ccf44c2,d3542fe478cddf2bccd10f85e5cfeac3,data/raw/bodym/train/mask/d3542fe478cddf2bccd10f85e5cfeac3.png,data/raw/bodym/train/mask_left/d3542fe478cddf2bccd10f85e5cfeac3.png,female,152.0,66.8,23.191673,42.47456,28.14876,37.889442,110.06675,25.485598,153.31601,99.533356,67.4973,33.48376,58.647316,55.27676,88.65999,16.276669
train,train,VHLIPbcRe5x3iwaZVF-ekZ9xkVnaQE37epSez8LaHpI,train::VHLIPbcRe5x3iwaZVF-ekZ9xkVnaQE37epSez8LaHpI,d35d8508d6ce326f238f41e8ecd2a646,data/raw/bodym/train/mask/d35d8508d6ce326f238f41e8ecd2a646.png,data/raw/bodym/train/mask_left/d35d8508d6ce326f238f41e8ecd2a646.png,male,178.0,126.6,28.016506,51.715126,43.74045,43.698177,129.1206,35.558697,182.01865,124.64633,79.62265,42.136547,75.232185,65.94849,125.49299,21.125555
train,train,EC66JDr10U3CsiBxBcjr9yDFyJWxntX__ubLEoysNcI,train::EC66JDr10U3CsiBxBcjr9yDFyJWxntX__ubLEoysNcI,d384eb5fa25d234b289baba368bf0f5b,data/raw/bodym/train/mask/d384eb5fa25d234b289baba368bf0f5b.png,data/raw/bodym/train/mask_left/d384eb5fa25d234b289baba368bf0f5b.png,male,177.0,100.0,26.831165,52.201424,33.419155,44.82192,118.844986,31.16912,176.8544,108.95293,79.67805,41.22551,69.11198,60.761795,103.95492,18.34663
train,train,y78aCJqEaOUdDgPOeezXi7umAHL2m3duCPT9hBX1wnM,train::y78aCJqEaOUdDgPOeezXi7umAHL2m3duCPT9hBX1wnM,d3a73e460ec6c91ef9a84167e7cfe72d,data/raw/bodym/train/mask/d3a73e460ec6c91ef9a84167e7cfe72d.png,data/raw/bodym/train/mask_left/d3a73e460ec6c91ef9a84167e7cfe72d.png,male,187.5,109.9,26.470606,56.368484,33.183876,40.74138,122.43106,29.339758,188.00987,114.2114,85.17511,42.251923,74.307,61.132275,113.41856,17.964884
train,train,SOBDbKkRyVnde0LsY4ekKIEN8FK8nlUfpvoUmD1tZyI,train::SOBDbKkRyVnde0LsY4ekKIEN8FK8nlUfpvoUmD1tZyI,d3b8501ae3d979c461fb76c111b6f32a,data/raw/bodym/train/mask/d3b8501ae3d979c461fb76c111b6f32a.png,data/raw/bodym/train/mask_left/d3b8501ae3d979c461fb76c111b6f32a.png,male,167.0,71.8,23.778925,48.010857,30.092543,35.00523,111.2211,26.461788,170.25027,100.50314,75.69011,38.949356,65.71586,51.309494,98.13439,17.082718
train,train,SDeiJFKVmRceC3qDqcpQTyDnNDOrSB2SriupQya166k,train::SDeiJFKVmRceC3qDqcpQTyDnNDOrSB2SriupQya166k,d3d00e3be61f35ae3f2bb81e012507e5,data/raw/bodym/train/mask/d3d00e3be61f35ae3f2bb81e012507e5.png,data/raw/bodym/train/mask_left/d3d00e3be61f35ae3f2bb81e012507e5.png,female,161.2,92.45,24.384863,45.056553,35.362404,41.40548,121.01269,27.131647,159.57634,123.88969,71.45198,35.497135,60.19866,64.86902,111.99921,17.70024
train,train,JRxWV8PuWURsrbH1Jjs790x8alZ1WhE60DTZF7Sw6GM,train::JRxWV8PuWURsrbH1Jjs790x8alZ1WhE60DTZF7Sw6GM,d3d6ab21f6b0d139a4a1b34204455870,data/raw/bodym/train/mask/d3d6ab21f6b0d139a4a1b34204455870.png,data/raw/bodym/train/mask_left/d3d6ab21f6b0d139a4a1b34204455870.png,male,182.75,109.95,26.698957,53.37771,35.107925,42.649364,113.99634,30.875801,184.02544,119.136284,82.1444,38.624374,73.301636,64.51672,113.09457,18.786001
train,train,IiFA9usnpMOtdgyH3Hw-V13AzQoibMlu8lGGE61x3ng,train::IiFA9usnpMOtdgyH3Hw-V13AzQoibMlu8lGGE61x3ng,d3d76c418c9160323034ad28218dc8a5,data/raw/bodym/train/mask/d3d76c418c9160323034ad28218dc8a5.png,data/raw/bodym/train/mask_left/d3d76c418c9160323034ad28218dc8a5.png,female,158.65,86.2,22.68601,47.307384,36.124207,38.969395,112.575195,27.332748,160.82529,118.779305,74.02144,35.182354,60.62796,60.90418,108.4034,17.033377
train,train,PEHN1aqxst83Z9A4dsV9vlx4izfDR4pcnR-j3mGZQFY,train::PEHN1aqxst83Z9A4dsV9vlx4izfDR4pcnR-j3mGZQFY,d3da0dafeb51779c57478181be163319,data/raw/bodym/train/mask/d3da0dafeb51779c57478181be163319.png,data/raw/bodym/train/mask_left/d3da0dafeb51779c57478181be163319.png,female,163.5,50.65,22.290216,47.56544,26.000399,34.470863,85.69306,23.442404,162.19983,87.350784,75.18097,32.316536,57.747913,47.892033,68.22838,14.4994545
train,train,_NDKDZ_FUItQgPACP7sR3Ber_IfOhrcmJUINABjwdkk,train::_NDKDZ_FUItQgPACP7sR3Ber_IfOhrcmJUINABjwdkk,d3de52ff3a7a835c8dedf5fb504b2ffe,data/raw/bodym/train/mask/d3de52ff3a7a835c8dedf5fb504b2ffe.png,data/raw/bodym/train/mask_left/d3de52ff3a7a835c8dedf5fb504b2ffe.png,male,180.5,78.5,23.324842,53.892254,29.020226,35.414505,101.75333,26.16912,180.79643,105.31769,81.55247,36.294846,70.76281,54.972183,94.65467,16.165802
train,train,yUrfQDl6hedEUzSVmkWyRNjuuQUiNhjZlcAY9t-kWI4,train::yUrfQDl6hedEUzSVmkWyRNjuuQUiNhjZlcAY9t-kWI4,d3f567c8a75365a49dbc0659685a31e9,data/raw/bodym/train/mask/d3f567c8a75365a49dbc0659685a31e9.png,data/raw/bodym/train/mask_left/d3f567c8a75365a49dbc0659685a31e9.png,female,163.8,59.3,21.599028,47.43816,26.354073,33.728226,89.50636,23.059338,164.52823,98.67617,76.88345,32.440742,60.20701,49.651928,80.54296,14.871093
train,train,Qft8SrjkyOiUJE2WWGWi5qioxAL6RfK9cpCKkzYBGtU,train::Qft8SrjkyOiUJE2WWGWi5qioxAL6RfK9cpCKkzYBGtU,d413ef77438e0486ac377a2d164c6e17,data/raw/bodym/train/mask/d413ef77438e0486ac377a2d164c6e17.png,data/raw/bodym/train/mask_left/d413ef77438e0486ac377a2d164c6e17.png,male,171.0,94.3,25.360092,49.40832,33.694313,41.76642,120.87406,29.292253,172.36786,111.334274,76.997856,39.661175,69.06121,60.019802,111.6754,17.646294
train,train,4bpNJgeZd3-fSRjAsrW6eRInYZ6LOOeVVGC0dfWjwNg,train::4bpNJgeZd3-fSRjAsrW6eRInYZ6LOOeVVGC0dfWjwNg,d4170e677ee74f499fcc03c251163998,data/raw/bodym/train/mask/d4170e677ee74f499fcc03c251163998.png,data/raw/bodym/train/mask_left/d4170e677ee74f499fcc03c251163998.png,female,169.0,51.8,22.060928,49.733807,23.319073,31.635305,91.842094,22.201372,167.84334,88.435936,77.90208,32.9345,60.731884,47.094666,72.39542,14.6169815
train,train,RUO2J9Y34xvK2dxHt2CHiRdfWwsZ5el7VQMIuf_FIJI,train::RUO2J9Y34xvK2dxHt2CHiRdfWwsZ5el7VQMIuf_FIJI,d418c1c82fddee0a9d68c797ede1534c,data/raw/bodym/train/mask/d418c1c82fddee0a9d68c797ede1534c.png,data/raw/bodym/train/mask_left/d418c1c82fddee0a9d68c797ede1534c.png,male,165.25,61.65,22.872826,47.992573,26.275358,32.566936,94.98686,23.624437,167.75346,96.3188,74.82839,35.68372,64.10677,46.66789,88.111565,15.289454
train,train,rbqXSO8r3ptq7WprPA1JX6__MhYsUVsfts58LQjoBfk,train::rbqXSO8r3ptq7WprPA1JX6__MhYsUVsfts58LQjoBfk,d41bc97e6b72b574eb8b9411ca527961,data/raw/bodym/train/mask/d41bc97e6b72b574eb8b9411ca527961.png,data/raw/bodym/train/mask_left/d41bc97e6b72b574eb8b9411ca527961.png,female,158.0,74.1,25.32079,46.30138,31.580639,39.407402,102.14,26.708874,157.85538,109.99706,72.58581,33.598827,58.126328,59.13682,91.354965,15.726185
train,train,V_0sGaklZkDdzIbLXXah4By9WGnaX1cyo3uSLJjvl1I,train::V_0sGaklZkDdzIbLXXah4By9WGnaX1cyo3uSLJjvl1I,d4257dfa5677dca9a50b64e596818da2,data/raw/bodym/train/mask/d4257dfa5677dca9a50b64e596818da2.png,data/raw/bodym/train/mask_left/d4257dfa5677dca9a50b64e596818da2.png,male,173.75,73.4,24.744888,49.754547,31.54669,37.121056,101.50029,26.60078,173.97096,101.21452,76.971306,34.929077,66.823494,53.284138,87.655365,16.520947
train,train,H5bknoN0C0lLje6-NMuSk0boQrWDmbQjhK9OdFBs65c,train::H5bknoN0C0lLje6-NMuSk0boQrWDmbQjhK9OdFBs65c,d426ca4bde41ae852067ec1f255b46cd,data/raw/bodym/train/mask/d426ca4bde41ae852067ec1f255b46cd.png,data/raw/bodym/train/mask_left/d426ca4bde41ae852067ec1f255b46cd.png,female,150.0,61.15,21.355907,44.768116,28.966282,35.69632,100.57749,24.415705,151.88167,97.10918,70.41932,32.86121,55.727474,54.03826,87.46963,14.562493
train,train,cqGsjHQXbJ1x_kF1tBkpOIAet5Re-zBmMsy4uLVhAHo,train::cqGsjHQXbJ1x_kF1tBkpOIAet5Re-zBmMsy4uLVhAHo,d43284075d5ba2e81f0d86ea664de05b,data/raw/bodym/train/mask/d43284075d5ba2e81f0d86ea664de05b.png,data/raw/bodym/train/mask_left/d43284075d5ba2e81f0d86ea664de05b.png,male,174.5,81.5,24.595951,51.79626,29.791039,36.942245,107.60971,27.391071,176.38527,107.373604,80.81065,38.536007,67.31171,52.27627,97.004326,18.186003
train,train,59bc2766681516389ccf45a2,train::59bc2766681516389ccf45a2,d4373edecb0991dbc7307e07766739fb,data/raw/bodym/train/mask/d4373edecb0991dbc7307e07766739fb.png,data/raw/bodym/train/mask_left/d4373edecb0991dbc7307e07766739fb.png,male,165.1,69.6,24.191706,46.971466,28.502836,37.475418,99.48661,26.984188,167.36707,102.23334,74.19727,35.795433,64.84542,52.967987,87.88884,16.970499
train,train,G0ilgccW_OJkq0lraQtSuT_anU-idRoxUedr96glmYI,train::G0ilgccW_OJkq0lraQtSuT_anU-idRoxUedr96glmYI,d43da99a07c0bd6731bb2eec62ec14ba,data/raw/bodym/train/mask/d43da99a07c0bd6731bb2eec62ec14ba.png,data/raw/bodym/train/mask_left/d43da99a07c0bd6731bb2eec62ec14ba.png,female,170.8,112.0,26.242397,48.283936,36.37495,43.265713,126.13592,28.033125,174.90796,135.08965,77.764,35.829903,67.785065,72.90735,118.67533,17.097229
train,train,vHjdwaRY5naOAXKux5fSUNFfUgRqIqfRUXY8v35nVaU,train::vHjdwaRY5naOAXKux5fSUNFfUgRqIqfRUXY8v35nVaU,d43ff16acfe508e54dccb61bdaf90782,data/raw/bodym/train/mask/d43ff16acfe508e54dccb61bdaf90782.png,data/raw/bodym/train/mask_left/d43ff16acfe508e54dccb61bdaf90782.png,female,165.3,74.7,25.240698,45.999958,29.159805,39.12101,92.27376,26.212498,165.34961,111.433815,75.14894,31.784145,61.48115,59.802776,82.830635,17.12753
train,train,TYHuMlCy8XKYKTcIHJLBnTlXFuvAqSJY2ASuQMrN3s4,train::TYHuMlCy8XKYKTcIHJLBnTlXFuvAqSJY2ASuQMrN3s4,d44d18979d80ef4bb76e63d8849d0daa,data/raw/bodym/train/mask/d44d18979d80ef4bb76e63d8849d0daa.png,data/raw/bodym/train/mask_left/d44d18979d80ef4bb76e63d8849d0daa.png,male,173.5,88.0,27.202871,49.708126,31.916079,41.440903,114.065865,29.01576,173.7723,104.63103,78.74426,38.315346,66.01843,55.70884,100.91619,17.889994
train,train,rnKJYS0diYIKNKmo0QhQfu6Y1RNxQE909ig7dvEnhPY,train::rnKJYS0diYIKNKmo0QhQfu6Y1RNxQE909ig7dvEnhPY,d465da6a13bfca0838fc3e8767ca32de,data/raw/bodym/train/mask/d465da6a13bfca0838fc3e8767ca32de.png,data/raw/bodym/train/mask_left/d465da6a13bfca0838fc3e8767ca32de.png,male,169.05,68.0,22.500168,48.63521,31.15695,35.191483,97.007675,26.986496,168.39026,97.877945,74.322685,36.632378,64.4811,51.00628,86.822174,15.835061
train,train,QvvspmnbMFsvetheLFMmqbxPuYhuz7z2HpKC_jXBj0o,train::QvvspmnbMFsvetheLFMmqbxPuYhuz7z2HpKC_jXBj0o,d479a71b81d6811181a1d89e8b5fbeb3,data/raw/bodym/train/mask/d479a71b81d6811181a1d89e8b5fbeb3.png,data/raw/bodym/train/mask_left/d479a71b81d6811181a1d89e8b5fbeb3.png,male,170.0,73.7,23.510954,49.53383,33.18497,35.06798,105.46582,28.840797,172.79202,97.664955,78.44487,38.56576,64.20881,52.169445,86.88609,17.224014
train,train,BWyBQ-edyHyT2dvptC8hXDEVUelbmFW3KQdWMldEqTo,train::BWyBQ-edyHyT2dvptC8hXDEVUelbmFW3KQdWMldEqTo,d483100d0a8b7753bdb872c59293550c,data/raw/bodym/train/mask/d483100d0a8b7753bdb872c59293550c.png,data/raw/bodym/train/mask_left/d483100d0a8b7753bdb872c59293550c.png,male,168.5,74.65,25.774212,47.357418,36.126453,36.693073,103.13153,29.72094,167.69669,98.253586,74.33164,38.250942,64.15972,55.960457,80.7273,17.843994
train,train,234g5fOQ1rGjBgBcFi4YI0yuZ5fjLfHmqsYCWs31amk,train::234g5fOQ1rGjBgBcFi4YI0yuZ5fjLfHmqsYCWs31amk,d4867fe038854bc1ad28c18af0caabc4,data/raw/bodym/train/mask/d4867fe038854bc1ad28c18af0caabc4.png,data/raw/bodym/train/mask_left/d4867fe038854bc1ad28c18af0caabc4.png,male,177.0,67.8,25.571487,51.922672,28.765652,37.102283,94.10941,25.842964,178.40378,95.71074,79.5971,36.667027,68.091,49.719833,77.23514,16.730001
train,train,rOQGLF0OBGELMkPJY-JjgIMCcUO2PYAMdhMRVi_kpBw,train::rOQGLF0OBGELMkPJY-JjgIMCcUO2PYAMdhMRVi_kpBw,d488773f51b8dec9cef72e75797113e5,data/raw/bodym/train/mask/d488773f51b8dec9cef72e75797113e5.png,data/raw/bodym/train/mask_left/d488773f51b8dec9cef72e75797113e5.png,male,179.0,85.5,25.813782,52.1144,32.055943,37.89265,110.43843,27.613016,179.99133,106.98177,82.083855,37.57246,67.402306,54.270706,98.85732,17.220911
train,train,59bc2767681516389ccf45c9,train::59bc2767681516389ccf45c9,d48b76958a25728c8985656398501cc5,data/raw/bodym/train/mask/d48b76958a25728c8985656398501cc5.png,data/raw/bodym/train/mask_left/d48b76958a25728c8985656398501cc5.png,male,181.9,109.1,28.086737,51.958412,36.741947,42.94193,115.376305,30.353964,183.69621,122.03353,79.93328,39.64737,75.88666,62.375607,118.90043,20.445314
train,train,6PZ9cpIq6FDbMhzwtoeGDW5kqAB7XS14Bl_f2uxIbJw,train::6PZ9cpIq6FDbMhzwtoeGDW5kqAB7XS14Bl_f2uxIbJw,d49426f1da4bbba61b0580f2080aa8bc,data/raw/bodym/train/mask/d49426f1da4bbba61b0580f2080aa8bc.png,data/raw/bodym/train/mask_left/d49426f1da4bbba61b0580f2080aa8bc.png,female,171.1,56.3,22.491083,51.171825,25.84414,33.72664,87.70234,22.507874,171.58739,90.621056,80.75764,32.4054,61.738235,49.808804,71.74053,15.364609
train,train,59bc276b681516389ccf4751,train::59bc276b681516389ccf4751,d4a4fcb5acd0d890a72f90b461baf994,data/raw/bodym/train/mask/d4a4fcb5acd0d890a72f90b461baf994.png,data/raw/bodym/train/mask_left/d4a4fcb5acd0d890a72f90b461baf994.png,female,164.0,78.9,24.065193,46.644867,31.417707,40.96689,98.878784,26.976845,165.92332,106.33554,73.617134,33.404503,60.922092,61.960033,92.23729,16.555096
train,train,T0HhbFzQ60gsY-H0qpRQ_jECuCQI87t72Yo5A8thRMI,train::T0HhbFzQ60gsY-H0qpRQ_jECuCQI87t72Yo5A8thRMI,d4b8d3924b451ad795adb2ceb0427cc1,data/raw/bodym/train/mask/d4b8d3924b451ad795adb2ceb0427cc1.png,data/raw/bodym/train/mask_left/d4b8d3924b451ad795adb2ceb0427cc1.png,male,183.5,149.7,28.840712,53.93898,42.991493,45.874542,145.37195,32.029934,184.34058,142.72314,81.261795,42.714485,75.029915,71.57821,136.81364,21.479574
train,train,h9Iv8yUNjdiBTby36_NmjHc9e1y_bo2R34lgZW7EVOw,train::h9Iv8yUNjdiBTby36_NmjHc9e1y_bo2R34lgZW7EVOw,d4be2bcfc998c637513a75cacd7ec3e6,data/raw/bodym/train/mask/d4be2bcfc998c637513a75cacd7ec3e6.png,data/raw/bodym/train/mask_left/d4be2bcfc998c637513a75cacd7ec3e6.png,male,189.0,81.65,24.600576,54.805687,31.615541,36.5449,105.22783,27.52756,186.2773,104.1686,86.87228,38.27864,69.44289,54.373875,90.16268,16.889036
train,train,k_ALk387TjLFRupaBKTlXxUjpZ-78TijOn7Y3Z_7BVQ,train::k_ALk387TjLFRupaBKTlXxUjpZ-78TijOn7Y3Z_7BVQ,d4d0dc0367eb4ade2e2a2ce67fee64d4,data/raw/bodym/train/mask/d4d0dc0367eb4ade2e2a2ce67fee64d4.png,data/raw/bodym/train/mask_left/d4d0dc0367eb4ade2e2a2ce67fee64d4.png,male,174.5,80.2,23.299438,50.450104,30.799458,37.54969,105.77505,26.886496,174.86493,102.29197,79.020546,36.65731,69.38493,53.439754,101.05385,17.41187
train,train,YK5kKZSFwbHezYTwzNsNiQG56io_IhgEHbS2KAlDE6k,train::YK5kKZSFwbHezYTwzNsNiQG56io_IhgEHbS2KAlDE6k,d4db83ab632c1d51228cdf3ad50f8f25,data/raw/bodym/train/mask/d4db83ab632c1d51228cdf3ad50f8f25.png,data/raw/bodym/train/mask_left/d4db83ab632c1d51228cdf3ad50f8f25.png,female,158.25,56.85,21.42271,47.029076,24.546026,33.91368,98.33725,21.886686,158.6309,97.12449,72.613014,32.43743,58.927467,48.344376,84.4533,14.002357
train,train,29NvYTuuEKc1Xrym-L_6TZM91S72J5H3G45mDsFXTnc,train::29NvYTuuEKc1Xrym-L_6TZM91S72J5H3G45mDsFXTnc,d4ddb26596f26398cdc6a87ea3e9c106,data/raw/bodym/train/mask/d4ddb26596f26398cdc6a87ea3e9c106.png,data/raw/bodym/train/mask_left/d4ddb26596f26398cdc6a87ea3e9c106.png,male,179.55,95.95,26.611628,50.844337,35.605976,42.386852,113.68846,29.20238,180.47432,118.368774,80.40979,38.187866,72.631,63.23392,108.17127,17.328556
